user_id,count,size,flag
48542,126,74.0,23.97039897039897
87211,126,115.0,15.424430641821946
25233,126,80.0,22.172619047619047
91371,126,148.0,11.985199485199486
135697,126,61.0,29.078844652615146
81372,126,85.0,20.868347338935575
106639,126,140.0,12.670068027210885
124397,126,145.0,12.233169129720855
116963,126,134.0,13.237384506041224
86235,126,78.0,22.741147741147742
122598,126,58.0,30.582922824302134
131582,126,101.0,17.562470532767563
68401,126,136.0,13.042717086834735
50057,126,85.0,20.868347338935575
89141,126,70.0,25.34013605442177
93868,126,143.0,12.404262404262404
113414,126,78.0,22.741147741147742
105579,126,103.0,17.221451687471106
91311,126,142.0,12.491616364855801
115935,126,124.0,14.304915514592935
38049,126,102.0,17.39028944911298
121469,126,97.0,18.286696121747667
103042,126,79.0,22.45328511151296
94803,126,50.0,35.476190476190474
104790,126,117.0,15.16076516076516
95678,126,58.0,30.582922824302134
60930,126,87.0,20.388615216201423
131941,126,56.0,31.67517006802721
72616,126,148.0,11.985199485199486
35672,126,135.0,13.139329805996473
94782,126,64.0,27.71577380952381
96933,126,145.0,12.233169129720855
101553,126,122.0,14.539422326307573
59932,126,74.0,23.97039897039897
28667,126,57.0,31.119465329991648
98995,126,50.0,35.476190476190474
59305,126,83.0,21.371199082042455
76542,125,140.0,12.771428571428572
109863,125,97.0,18.432989690721648
76463,125,60.0,29.8
116980,125,62.0,28.838709677419356
49257,125,114.0,15.68421052631579
109708,125,146.0,12.246575342465754
95760,125,67.0,26.686567164179106
134324,125,81.0,22.074074074074073
117335,125,107.0,16.710280373831775
91203,125,135.0,13.244444444444444
54029,125,150.0,11.92
80772,125,138.0,12.956521739130435
109720,125,50.0,35.76
128004,125,87.0,20.551724137931036
130081,125,143.0,12.503496503496503
134985,125,73.0,24.493150684931507
112933,125,115.0,15.547826086956523
120930,125,117.0,15.282051282051283
137083,125,118.0,15.152542372881356
57967,125,132.0,13.545454545454545
30901,125,87.0,20.551724137931036
95199,125,96.0,18.625
102349,125,83.0,21.542168674698797
107835,125,69.0,25.91304347826087
123058,125,143.0,12.503496503496503
129581,125,124.0,14.419354838709678
94812,125,77.0,23.22077922077922
113526,125,68.0,26.294117647058822
80143,125,121.0,14.776859504132231
105481,125,126.0,14.19047619047619
123613,125,135.0,13.244444444444444
72702,125,137.0,13.05109489051095
103035,125,131.0,13.648854961832061
70207,125,125.0,14.304
102817,125,60.0,29.8
83699,125,138.0,12.956521739130435
99806,125,119.0,15.025210084033613
63699,125,113.0,15.823008849557523
42733,124,112.0,16.09302995391705
130738,124,131.0,13.758926372814578
128321,124,53.0,34.00791235544735
103005,124,68.0,26.506166982922203
138016,124,97.0,18.58164283338876
102963,124,115.0,15.673211781206172
135494,124,135.0,13.35125448028674
103485,124,104.0,17.330955334987593
75738,124,129.0,13.972243060765193
84993,124,140.0,12.87442396313364
83130,124,53.0,34.00791235544735
113592,124,105.0,17.165898617511523
125464,124,76.0,23.716044142614603
74643,124,145.0,12.43047830923248
15564,124,85.0,21.204933586337763
11916,124,73.0,24.690676093680956
42932,124,62.0,29.071279916753383
136116,124,78.0,23.107940446650126
123620,124,57.0,31.621392190152804
132992,124,63.0,28.60983102918587
50768,124,90.0,20.026881720430108
124372,124,79.0,22.815434871376073
95342,124,86.0,20.958364591147788
38484,124,146.0,12.345338046840478
137670,124,125.0,14.419354838709678
104320,124,56.0,32.1860599078341
134275,124,144.0,12.516801075268818
56386,124,129.0,13.972243060765193
133621,124,95.0,18.972835314091682
81058,124,106.0,17.003956177723676
139740,124,63.0,28.60983102918587
122745,124,144.0,12.516801075268818
108852,124,134.0,13.450890707751565
135872,124,96.0,18.775201612903228
111711,124,102.0,17.6707779886148
103270,124,127.0,14.19227838455677
101921,124,96.0,18.775201612903228
133894,124,108.0,16.689068100358423
713,124,145.0,12.43047830923248
126627,124,113.0,15.9506137596346
130374,124,105.0,17.165898617511523
137094,124,65.0,27.72952853598015
117895,124,61.0,29.547858276044423
67787,123,112.0,16.223867595818813
131711,123,54.0,33.649503161698284
99901,123,131.0,13.87078756283746
112340,123,106.0,17.14219972388403
120488,123,61.0,29.78808476609356
83286,123,87.0,20.885898514157553
141416,123,124.0,14.653815892997638
109618,123,64.0,28.391768292682926
57401,123,127.0,14.307662761666986
100923,123,148.0,12.277521423862886
112310,123,145.0,12.531539108494533
83299,123,110.0,16.518847006651885
112842,123,106.0,17.14219972388403
129065,123,150.0,12.113821138211382
139504,123,98.0,18.541562966650073
73941,123,70.0,25.958188153310104
122110,123,141.0,12.887043764054662
111144,123,102.0,17.814442850310854
107357,123,136.0,13.36083213773314
68383,123,105.0,17.305458768873404
123168,123,70.0,25.958188153310104
120277,123,101.0,17.99082347259116
101117,123,120.0,15.142276422764228
128135,123,127.0,14.307662761666986
71344,123,66.0,27.53141167775314
110758,123,78.0,23.295809881175735
108263,123,141.0,12.887043764054662
89414,123,138.0,13.167196889360197
122719,123,136.0,13.36083213773314
136053,123,107.0,16.98199224982904
84065,123,78.0,23.295809881175735
135686,123,111.0,16.370028565150516
112646,123,74.0,24.555042847725773
135067,123,60.0,30.284552845528456
141289,123,141.0,12.887043764054662
81879,123,55.0,33.03769401330377
99801,123,77.0,23.59835286664555
102024,123,67.0,27.12049508554787
102015,123,60.0,30.284552845528456
101448,123,124.0,14.653815892997638
128157,123,72.0,25.23712737127371
135621,123,52.0,34.9437148217636
121135,123,136.0,13.36083213773314
82240,123,129.0,14.085838532803931
120606,122,68.0,26.940694310511088
141895,122,131.0,13.984482542860718
97721,122,129.0,14.201296225695767
102223,122,148.0,12.37815684536996
142709,122,143.0,12.810959532271006
3523,122,94.0,19.489012905476105
138730,122,128.0,14.312243852459016
105582,122,113.0,16.21209923110402
98385,122,132.0,13.87853949329359
9212,122,63.0,29.078844652615143
115282,122,141.0,12.992675270317404
132967,122,69.0,26.550249465431218
135936,122,84.0,21.809133489461356
120011,122,138.0,13.275124732715609
120350,122,100.0,18.31967213114754
140365,122,117.0,15.657839428331231
75093,122,109.0,16.807038652428936
101015,122,131.0,13.984482542860718
111024,122,59.0,31.050291747707696
131370,122,108.0,16.962659380692166
111048,122,77.0,23.7917819885033
106939,122,138.0,13.275124732715609
78613,122,50.0,36.63934426229508
87773,122,136.0,13.470347155255544
118159,122,73.0,25.095441275544577
36785,122,74.0,24.75631369073992
139387,122,114.0,16.069887834339948
128037,122,116.0,15.792820802713397
65554,122,106.0,17.28270955768636
137244,122,144.0,12.721994535519125
138819,122,71.0,25.80235511429231
143236,122,101.0,18.138289238759942
120323,122,65.0,28.184110970996215
49077,122,52.0,35.23013871374527
125960,122,58.0,31.585641605426794
108539,122,76.0,24.10483175150992
140952,122,77.0,23.7917819885033
103421,122,109.0,16.807038652428936
137717,122,133.0,13.774189572291384
137138,122,127.0,14.424938685942944
138141,122,90.0,20.3551912568306
130560,122,98.0,18.69354299096688
138447,122,56.0,32.71370023419204
101187,122,141.0,12.992675270317404
86039,122,116.0,15.792820802713397
104516,122,82.0,22.34106357457017
82602,122,123.0,14.89404238304678
84302,122,62.0,29.54785827604442
137649,122,51.0,35.92092574734812
116711,122,75.0,24.42622950819672
114669,121,87.0,21.23111997720148
125294,121,137.0,13.48253604391627
139791,121,88.0,20.98985725018783
111115,121,146.0,12.65142080833239
122481,121,74.0,24.960911324547688
126699,121,124.0,14.89602772593975
121165,121,55.0,33.58377160030052
96960,121,98.0,18.848035081801317
30595,121,68.0,27.16334467671366
118380,121,52.0,35.52129688493325
119319,121,131.0,14.10005677875213
85124,121,102.0,18.108896451142442
127532,121,83.0,22.254306482126854
83950,121,105.0,17.591499409681226
95042,121,88.0,20.98985725018783
123126,121,117.0,15.787243059970333
34631,121,112.0,16.49203069657615
56088,121,145.0,12.73867198632089
118418,121,75.0,24.628099173553718
143718,121,72.0,25.65426997245179
118257,121,137.0,13.48253604391627
126172,121,113.0,16.346083522270167
135502,121,61.0,30.280449803549654
44213,121,95.0,19.443236189647674
125231,121,57.0,32.40539364941279
114993,121,80.0,23.08884297520661
125726,121,105.0,17.591499409681226
30835,121,106.0,17.42554186808046
137063,121,95.0,19.443236189647674
133271,121,59.0,31.30690572909371
144890,121,100.0,18.47107438016529
144592,121,75.0,24.628099173553718
126594,121,75.0,24.628099173553718
108928,121,95.0,19.443236189647674
112860,121,94.0,19.650079127835415
80204,121,65.0,28.4170375079466
126305,121,71.0,26.01559771854266
80367,121,79.0,23.381106810335808
126653,121,144.0,12.827134986225895
39919,121,50.0,36.94214876033058
80448,121,126.0,14.659582841401024
116637,121,72.0,25.65426997245179
137947,121,105.0,17.591499409681226
143003,121,78.0,23.680864589955497
112521,121,131.0,14.10005677875213
144736,120,88.0,21.164772727272727
135633,120,82.0,22.713414634146343
144605,120,67.0,27.79850746268657
83301,120,71.0,26.232394366197184
113452,120,50.0,37.25
123039,120,85.0,21.91176470588235
119093,120,95.0,19.605263157894736
131138,120,91.0,20.467032967032967
78328,120,131.0,14.217557251908397
104400,120,127.0,14.665354330708661
129541,120,85.0,21.91176470588235
119949,120,59.0,31.56779661016949
140675,120,115.0,16.195652173913043
40866,120,74.0,25.16891891891892
135776,120,97.0,19.201030927835053
137927,120,67.0,27.79850746268657
11224,120,80.0,23.28125
136786,120,64.0,29.1015625
137813,120,50.0,37.25
133483,120,143.0,13.024475524475525
112548,120,115.0,16.195652173913043
125674,120,57.0,32.675438596491226
134932,120,85.0,21.91176470588235
134214,120,138.0,13.496376811594203
105400,120,137.0,13.594890510948906
42311,120,52.0,35.81730769230769
143528,120,76.0,24.50657894736842
129798,120,127.0,14.665354330708661
126267,120,108.0,17.24537037037037
86461,120,125.0,14.9
128136,120,120.0,15.520833333333334
146608,120,118.0,15.783898305084746
130175,120,97.0,19.201030927835053
117306,120,145.0,12.844827586206897
23835,120,65.0,28.653846153846153
132794,120,51.0,36.51960784313726
145391,120,65.0,28.653846153846153
138086,120,139.0,13.399280575539569
113398,120,97.0,19.201030927835053
97305,120,125.0,14.9
125249,120,108.0,17.24537037037037
120099,120,105.0,17.738095238095237
136491,120,136.0,13.694852941176471
81619,120,145.0,12.844827586206897
46865,120,58.0,32.11206896551724
141928,120,111.0,16.77927927927928
14614,120,94.0,19.81382978723404
60393,120,116.0,16.05603448275862
114147,120,52.0,35.81730769230769
134135,120,146.0,12.756849315068493
87703,120,72.0,25.868055555555557
141890,120,98.0,19.005102040816325
120282,120,77.0,24.18831168831169
134986,120,74.0,25.16891891891892
112589,120,96.0,19.401041666666668
103613,120,50.0,37.25
73987,119,136.0,13.809935739001483
71686,119,100.0,18.781512605042018
142588,119,56.0,33.53841536614646
124680,119,114.0,16.475011057054402
140580,119,69.0,27.21958348556814
140563,119,104.0,18.059146735617325
94058,119,97.0,19.362384128909294
146369,119,87.0,21.5879455230368
30453,119,88.0,21.34262796027502
102209,119,89.0,21.102823151732604
124196,119,138.0,13.60979174278407
77298,119,103.0,18.234478257322348
75730,119,113.0,16.620807615081432
39941,119,124.0,15.1463811330984
128617,119,56.0,33.53841536614646
122084,119,51.0,36.826495304003956
123448,119,115.0,16.331750091340883
131390,119,144.0,13.042717086834735
72430,119,146.0,12.864049729480833
138384,119,68.0,27.619871478002967
102284,119,68.0,27.619871478002967
135325,119,120.0,15.65126050420168
132943,119,87.0,21.5879455230368
34278,119,94.0,19.980332558555336
125423,119,87.0,21.5879455230368
87453,119,88.0,21.34262796027502
82607,119,138.0,13.60979174278407
102369,119,68.0,27.619871478002967
115739,119,51.0,36.826495304003956
122482,119,59.0,31.833072211935622
107166,119,114.0,16.475011057054402
59240,119,59.0,31.833072211935622
132345,119,105.0,17.88715486194478
135795,119,150.0,12.521008403361344
116739,119,79.0,23.77406658866078
33700,119,68.0,27.619871478002967
137676,119,119.0,15.78278370171598
129151,119,90.0,20.868347338935575
37333,119,141.0,13.320221705703558
82718,119,133.0,14.121438048903771
83396,119,122.0,15.394682463149193
140206,119,83.0,22.62832843980966
83388,119,74.0,25.38042243924597
57222,119,149.0,12.605042016806722
128050,119,125.0,15.025210084033613
91505,119,101.0,18.595557034695066
142484,119,140.0,13.415366146458583
51693,118,113.0,16.761661916904156
140762,118,52.0,36.424380704041724
117183,118,121.0,15.653452864546857
143247,118,128.0,14.79740466101695
96537,118,69.0,27.450257921886514
149984,118,135.0,14.030131826741997
145399,118,127.0,14.913919658347792
129886,118,76.0,24.921944692239073
98818,118,67.0,28.269668606121932
24048,118,94.0,20.149657410746485
142297,118,122.0,15.525145873853848
147389,118,77.0,24.598283072859346
144854,118,141.0,13.433104940497657
89370,118,86.0,22.02404414662988
133216,118,96.0,19.729872881355934
143537,118,82.0,23.098387763538653
75103,118,76.0,24.921944692239073
135731,118,51.0,37.13858424725823
72865,118,50.0,37.88135593220339
139854,118,127.0,14.913919658347792
99079,118,50.0,37.88135593220339
150124,118,77.0,24.598283072859346
93819,118,68.0,27.85393818544367
140604,118,97.0,19.52647213000175
128358,118,99.0,19.13199794555727
104819,118,85.0,22.283150548354936
115866,118,91.0,20.813931830880986
132498,118,114.0,16.614629794826048
126352,118,133.0,14.241111252708041
123540,118,62.0,30.549480590486606
82349,118,61.0,31.050291747707696
126696,118,64.0,29.5948093220339
131539,118,58.0,32.656341320864996
142208,118,135.0,14.030131826741997
140673,118,125.0,15.152542372881356
150002,118,68.0,27.85393818544367
134326,118,110.0,17.218798151001543
12296,118,143.0,13.245229346924264
133372,118,67.0,28.269668606121932
129483,118,126.0,15.03228410008071
133711,118,98.0,19.327222414389485
98127,118,57.0,33.229259589652095
134516,118,126.0,15.03228410008071
123403,118,132.0,14.348998459167952
142080,118,64.0,29.5948093220339
107532,118,135.0,14.030131826741997
128239,117,137.0,13.943477447127082
122608,117,145.0,13.174182139699381
97579,117,56.0,34.11172161172161
120911,117,131.0,14.582110001957329
61902,117,117.0,16.326977865439403
118419,117,135.0,14.150047483380815
132143,117,96.0,19.898504273504273
126640,117,115.0,16.610925306577478
140644,117,97.0,19.693365054189794
96632,117,100.0,19.102564102564102
113696,117,136.0,14.046003016591252
100223,117,103.0,18.546178740353497
58065,117,81.0,23.58341247230136
144315,117,80.0,23.878205128205128
141900,117,123.0,15.530539920783822
121265,117,113.0,16.90492398457
139054,117,93.0,20.540391508133442
128453,117,121.0,15.787243059970331
116121,117,92.0,20.76365663322185
129301,117,99.0,19.295519295519295
11979,117,71.0,26.90501986276634
112359,117,131.0,14.582110001957329
78352,117,104.0,18.36785009861933
18362,117,110.0,17.365967365967364
92952,117,87.0,21.9569702328323
42294,117,149.0,12.82051282051282
122542,117,145.0,13.174182139699381
80075,117,129.0,14.808189226793877
100017,117,103.0,18.546178740353497
112176,117,144.0,13.265669515669515
121599,117,138.0,13.842437755481233
131569,117,91.0,20.991828684136376
129480,117,77.0,24.80852480852481
73908,117,79.0,24.180460889321647
135846,117,105.0,18.192918192918192
146655,117,122.0,15.657839428331231
31154,117,134.0,14.255644852659778
61781,117,87.0,21.9569702328323
132613,117,144.0,13.265669515669515
57899,117,108.0,17.68755935422602
122324,117,108.0,17.68755935422602
139939,117,117.0,16.326977865439403
132006,117,89.0,21.46355517142034
150184,117,79.0,24.180460889321647
96641,117,147.0,12.994941566370137
126605,117,143.0,13.358436435359511
108820,117,126.0,15.16076516076516
134643,117,68.0,28.092006033182503
126494,117,99.0,19.295519295519295
36913,117,127.0,15.041389057137089
132221,117,80.0,23.878205128205128
99867,117,93.0,20.540391508133442
113441,117,55.0,34.73193473193473
105338,117,94.0,20.321876704855427
131235,117,137.0,13.943477447127082
126733,117,105.0,18.192918192918192
101729,117,54.0,35.37511870845204
139177,116,117.0,16.467727674624225
121403,116,107.0,18.006767644215277
2072,116,65.0,29.641909814323608
130515,116,85.0,22.66734279918864
137923,116,81.0,23.786717752234992
75718,116,137.0,14.06367983891266
47451,116,65.0,29.641909814323608
82032,116,57.0,33.8021778584392
143846,116,117.0,16.467727674624225
95601,116,78.0,24.70159151193634
149932,116,88.0,21.894592476489027
110214,116,143.0,13.473595370147093
45552,116,65.0,29.641909814323608
144282,116,105.0,18.34975369458128
144016,116,124.0,15.5380978865406
116003,116,94.0,20.497065297138665
137599,116,122.0,15.792820802713397
143617,116,110.0,17.51567398119122
121905,116,128.0,15.052532327586206
132466,116,119.0,16.1909591422776
142256,116,142.0,13.568479844584749
148007,116,113.0,17.05065608788526
88018,116,60.0,32.11206896551724
144067,116,121.0,15.92333998290111
46830,116,75.0,25.689655172413794
99924,116,127.0,15.171056204181374
129600,116,110.0,17.51567398119122
112445,116,114.0,16.9010889292196
148963,116,73.0,26.39348134152102
122656,116,114.0,16.9010889292196
125908,116,133.0,14.4866476536168
145694,116,109.0,17.6763682378994
116050,116,104.0,18.526193633952253
106505,116,71.0,27.136959689169498
151569,116,126.0,15.291461412151067
133213,116,61.0,31.585641605426794
137508,116,143.0,13.473595370147093
56577,116,85.0,22.66734279918864
115330,116,129.0,14.935846030473135
79362,116,123.0,15.664423885618167
143975,116,71.0,27.136959689169498
38027,116,73.0,26.39348134152102
129569,116,101.0,19.07647661317856
139977,116,132.0,14.596394984326018
143494,116,51.0,37.7789046653144
146500,116,101.0,19.07647661317856
36840,116,128.0,15.052532327586206
104035,116,63.0,30.582922824302134
137065,116,110.0,17.51567398119122
34452,116,104.0,18.526193633952253
119564,116,114.0,16.9010889292196
123800,116,121.0,15.92333998290111
150083,116,54.0,35.68007662835249
125241,116,144.0,13.380028735632184
130698,116,58.0,33.21938168846611
153861,116,96.0,20.070043103448274
99564,116,84.0,22.9371921182266
115961,115,64.0,30.366847826086957
117153,115,141.0,13.783533765032377
153776,115,106.0,18.334700574241182
141955,115,76.0,25.5720823798627
122642,115,98.0,19.831410825199644
61462,115,133.0,14.612618502778686
104594,115,135.0,14.396135265700483
104518,115,59.0,32.940309506263816
80907,115,148.0,13.131609870740306
113554,115,108.0,17.995169082125603
132581,115,75.0,25.91304347826087
154087,115,134.0,14.503569110966906
101964,115,114.0,17.048054919908466
154653,115,64.0,30.366847826086957
113369,115,60.0,32.391304347826086
84171,115,102.0,19.053708439897697
82472,115,98.0,19.831410825199644
131128,115,107.0,18.163348232425843
52143,115,97.0,20.035858359480056
135555,115,50.0,38.869565217391305
114723,115,50.0,38.869565217391305
37154,115,122.0,15.930149679258731
137221,115,86.0,22.598584428715874
72601,115,70.0,27.763975155279503
52638,115,103.0,18.86872097931617
132132,115,134.0,14.503569110966906
142063,115,142.0,13.686466625842009
127029,115,123.0,15.800636267232237
107523,115,60.0,32.391304347826086
115984,115,50.0,38.869565217391305
146202,115,138.0,14.083175803402646
144165,115,58.0,33.50824587706147
104847,115,144.0,13.496376811594203
96879,115,76.0,25.5720823798627
134614,115,63.0,30.848861283643892
146942,115,67.0,29.00713822193381
143078,115,79.0,24.600990643918546
108303,115,69.0,28.166351606805293
92600,115,112.0,17.35248447204969
125401,115,103.0,18.86872097931617
61371,115,108.0,17.995169082125603
83480,115,118.0,16.470154753131908
132554,115,86.0,22.598584428715874
59300,115,111.0,17.508813160987074
118437,115,128.0,15.183423913043478
6282,115,131.0,14.83571191503485
135089,115,65.0,29.899665551839465
150704,115,104.0,18.687290969899667
77514,115,88.0,22.084980237154152
151126,115,97.0,20.035858359480056
52119,115,150.0,12.956521739130435
126956,115,82.0,23.700954400848357
113282,114,51.0,38.44169246646027
58613,114,91.0,21.544245228455754
115974,114,98.0,20.005370569280345
82608,114,98.0,20.005370569280345
111883,114,65.0,30.16194331983806
153170,114,150.0,13.070175438596491
139988,114,129.0,15.197878416972666
129533,114,148.0,13.246799431009958
146300,114,102.0,19.220846233230134
103711,114,146.0,13.428262436914205
123099,114,132.0,14.852472089314196
28142,114,135.0,14.522417153996102
76928,114,114.0,17.197599261311172
57759,114,84.0,23.339598997493734
3159,114,59.0,33.229259589652095
113412,114,125.0,15.68421052631579
74288,114,90.0,21.783625730994153
126958,114,146.0,13.428262436914205
153748,114,115.0,17.048054919908466
127628,114,68.0,28.8312693498452
153911,114,105.0,18.671679197994987
127157,114,69.0,28.413424866514113
68171,114,81.0,24.204028589993502
130998,114,78.0,25.134952766531715
153906,114,95.0,20.63711911357341
142393,114,126.0,15.559732664995824
134796,114,62.0,31.621392190152804
87844,114,119.0,16.475011057054402
138342,114,82.0,23.90885750962773
130108,114,90.0,21.783625730994153
137119,114,99.0,19.803296119085594
126212,114,71.0,27.613046701260195
146931,114,94.0,20.856662933930572
152889,114,123.0,15.93923833975182
144936,114,69.0,28.413424866514113
148283,114,59.0,33.229259589652095
94884,114,148.0,13.246799431009958
125675,114,135.0,14.522417153996102
61939,114,144.0,13.614766081871345
84363,114,85.0,23.065015479876163
130138,114,77.0,25.46138072453862
137214,114,62.0,31.621392190152804
141933,114,130.0,15.08097165991903
143171,114,109.0,17.98647996137132
125201,114,139.0,14.104505868989019
122610,114,53.0,36.991062562065544
122161,114,57.0,34.395198522622344
139998,114,77.0,25.46138072453862
139288,114,140.0,14.003759398496241
135241,114,54.0,36.306042884990255
57917,114,130.0,15.08097165991903
147877,114,100.0,19.605263157894736
143489,114,106.0,18.495531281032772
157639,114,146.0,13.428262436914205
137845,114,74.0,26.493598862019915
28764,114,91.0,21.544245228455754
35023,113,74.0,26.728055489117434
68031,113,144.0,13.735250737463126
136620,113,139.0,14.229324504997772
155815,113,62.0,31.9012275192692
146208,113,54.0,36.627335299901674
151596,113,134.0,14.760269449214107
117291,113,111.0,17.818703659411625
157608,113,51.0,38.78188443519
114419,113,68.0,29.086413326392503
128476,113,123.0,16.080293546298293
92192,113,62.0,31.9012275192692
148801,113,91.0,21.734902265875718
137294,113,85.0,23.269130661114
155795,113,95.0,20.819748486259897
116753,113,143.0,13.83130144192091
139615,113,116.0,17.05065608788526
149051,113,61.0,32.42419846220804
136023,113,90.0,21.976401179941004
55612,113,133.0,14.87124891875707
157307,113,134.0,14.760269449214107
119934,113,88.0,22.47586484312148
133073,113,77.0,25.68670267785312
125012,113,74.0,26.728055489117434
134254,113,62.0,31.9012275192692
94941,113,146.0,13.547096617771851
22785,113,133.0,14.87124891875707
145581,113,77.0,25.68670267785312
147819,113,147.0,13.454939497923062
131518,113,115.0,17.198922662562524
147760,113,59.0,33.52332383380831
145215,113,112.0,17.65960809102402
126203,113,73.0,27.094193235543703
134822,113,71.0,27.857409946404086
152818,113,125.0,15.823008849557523
65178,113,95.0,20.819748486259897
18278,113,131.0,15.098290886982369
140692,113,136.0,14.543206663196251
137038,113,130.0,15.214431586113001
147291,113,137.0,14.437051870034235
126076,113,68.0,29.086413326392503
85094,113,68.0,29.086413326392503
145284,113,116.0,17.05065608788526
40061,113,82.0,24.120440319447443
66562,113,51.0,38.78188443519
146267,113,132.0,14.98390989541432
159257,113,78.0,25.357385976855003
114768,113,82.0,24.120440319447443
147563,113,147.0,13.454939497923062
157907,113,61.0,32.42419846220804
103224,113,124.0,15.9506137596346
123928,113,53.0,37.31841709801302
117598,113,53.0,37.31841709801302
141880,113,124.0,15.9506137596346
48947,113,147.0,13.454939497923062
77651,113,105.0,18.83691529709229
111148,113,144.0,13.735250737463126
114651,112,101.0,19.757779349363506
129256,112,67.0,29.78411513859275
146742,112,60.0,33.25892857142857
133924,112,103.0,19.374133148404994
90391,112,136.0,14.673056722689076
76436,112,99.0,20.156926406926406
100864,112,56.0,35.63456632653061
152875,112,104.0,19.187843406593405
154186,112,137.0,14.565954118873826
152503,112,146.0,13.668052837573384
137549,112,114.0,17.5046992481203
126725,112,133.0,15.004027926960257
152988,112,77.0,25.916048237476808
2490,112,145.0,13.76231527093596
150612,112,149.0,13.392857142857142
89166,112,122.0,16.35685011709602
148441,112,105.0,19.005102040816325
108748,112,149.0,13.392857142857142
159330,112,104.0,19.187843406593405
15851,112,126.0,15.837585034013605
91089,112,59.0,33.8226392251816
118942,112,60.0,33.25892857142857
100819,112,69.0,28.92080745341615
105511,112,125.0,15.964285714285714
144991,112,99.0,20.156926406926406
122754,112,147.0,13.575072886297376
131133,112,150.0,13.303571428571429
146750,112,126.0,15.837585034013605
159583,112,53.0,37.65161725067385
147410,112,69.0,28.92080745341615
48561,112,101.0,19.757779349363506
114056,112,139.0,14.356372045220965
144210,112,127.0,15.712879640044994
1262,112,88.0,22.676542207792206
135175,112,143.0,13.954795204795204
122496,112,146.0,13.668052837573384
154002,112,101.0,19.757779349363506
128040,112,56.0,35.63456632653061
94357,112,150.0,13.303571428571429
155813,112,102.0,19.564075630252102
20656,112,95.0,21.00563909774436
37078,112,100.0,19.955357142857142
153153,112,125.0,15.964285714285714
87565,112,68.0,29.34611344537815
58484,112,103.0,19.374133148404994
121101,112,127.0,15.712879640044994
142155,112,86.0,23.20390365448505
136606,112,86.0,23.20390365448505
156818,112,59.0,33.8226392251816
61225,112,70.0,28.507653061224488
130755,112,111.0,17.977799227799228
140615,112,77.0,25.916048237476808
150164,112,88.0,22.676542207792206
147670,112,114.0,17.5046992481203
139734,112,87.0,22.9371921182266
150870,112,120.0,16.629464285714285
131022,112,114.0,17.5046992481203
144987,112,148.0,13.48334942084942
124889,112,95.0,21.00563909774436
161164,112,142.0,14.053068410462776
153688,112,130.0,15.350274725274724
114595,111,103.0,19.548674888480715
144496,111,93.0,21.65068294100552
131873,111,64.0,31.46114864864865
140343,111,81.0,24.858191524858192
135452,111,112.0,17.977799227799228
136000,111,132.0,15.253890253890255
120505,111,147.0,13.697370840227983
146918,111,140.0,14.382239382239382
70915,111,57.0,35.32479848269322
15670,111,139.0,14.485708730313046
76052,111,71.0,28.359345260753713
148247,111,133.0,15.139199349725665
150521,111,148.0,13.604821037253469
138317,111,150.0,13.423423423423424
116071,111,124.0,16.238012205754142
117250,111,99.0,20.33852033852034
61457,111,126.0,15.98026598026598
42493,111,71.0,28.359345260753713
145364,111,110.0,18.304668304668304
160362,111,77.0,26.14952614952615
159538,111,59.0,34.12734768666972
130549,111,132.0,15.253890253890255
159915,111,112.0,17.977799227799228
152604,111,90.0,22.37237237237237
125213,111,100.0,20.135135135135137
137618,111,143.0,14.080514080514082
145317,111,118.0,17.06367384333486
94410,111,116.0,17.357875116495805
27018,111,58.0,34.71575023299161
135690,111,89.0,22.623747342848468
151065,111,141.0,14.280237684493004
85798,111,140.0,14.382239382239382
152123,111,134.0,15.026220250100847
133891,111,61.0,33.00841825431989
132553,111,147.0,13.697370840227983
120860,111,120.0,16.77927927927928
120083,111,85.0,23.68839427662957
141572,111,136.0,14.805246422893482
155548,111,128.0,15.730574324324325
131208,111,85.0,23.68839427662957
162458,111,107.0,18.817883303864612
108680,111,62.0,32.476024411508284
118534,111,146.0,13.791188448722696
148651,111,64.0,31.46114864864865
89323,111,92.0,21.886016451233843
134160,111,84.0,23.97039897039897
133718,111,114.0,17.66239924134661
88749,111,133.0,15.139199349725665
140705,111,58.0,34.71575023299161
149337,111,149.0,13.513513513513514
86256,111,134.0,15.026220250100847
98494,111,101.0,19.935777361519936
155546,111,94.0,21.420356526739507
74727,111,115.0,17.508813160987074
157192,111,88.0,22.880835380835382
158729,111,116.0,17.357875116495805
19498,111,53.0,37.990821009688936
132438,111,107.0,18.817883303864612
159474,111,51.0,39.48065712771595
151224,110,59.0,34.43759630200308
100248,110,77.0,26.38724911452184
118217,110,92.0,22.08498023715415
151912,110,109.0,18.640533778148455
115875,110,92.0,22.08498023715415
57392,110,103.0,19.72639011473963
128901,110,132.0,15.392561983471074
165303,110,133.0,15.276828434723171
125766,110,93.0,21.8475073313783
148491,110,128.0,15.873579545454545
146193,110,105.0,19.35064935064935
112459,110,53.0,38.336192109777016
100652,110,125.0,16.254545454545454
149679,110,88.0,23.08884297520661
129166,110,145.0,14.012539184952978
163418,110,86.0,23.62579281183932
139195,110,79.0,25.71921749136939
154269,110,58.0,35.03134796238244
119449,110,81.0,25.084175084175083
123369,110,109.0,18.640533778148455
151711,110,85.0,23.90374331550802
152896,110,78.0,26.048951048951047
